vehicle_name,model,vehicle_type,model_year,fuel_type,mileage,spec,price
toyota,Prado,SUV/Crossover,2023,Diesel,0,GCC,187000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Gasoline,0,GCC,145000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Gasoline,0,GCC,126000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,120000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,109000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,175000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,64000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,333000
toyota,Land Cruiser Pickup,Pick Up Truck,2021,Gasoline,0,GCC,128000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,255000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,188000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,335000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,106000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,310000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,315000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,149000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,360000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,430000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,163000
toyota,Lite-Ace,Van,2022,Gasoline,0,GCC,62000
toyota,Rush,Van,2023,Gasoline,0,GCC,58000
toyota,Crown,Sedan,2023,Hybrid,0,GCC,177000
toyota,Hiace,Van,2023,Diesel,0,GCC,95000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,175000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,220000
toyota,Hiace,Van,2023,Diesel,0,GCC,138000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,405000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,88000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,65000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,55000
toyota,FJ Cruiser,Sedan,2023,Gasoline,0,GCC,165000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,155000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,124000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,137000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,115000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,404000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,247000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,127500
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,418500
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,162000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,271000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,125000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,425000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,125000
toyota,Fortuner,SUV/Crossover,2022,Diesel,0,GCC,123000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,110000
toyota,Corolla Cross,SUV/Crossover,2023,Gasoline,0,GCC,110000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,160000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,112000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,319000
toyota,FJ Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,165000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,122000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,100000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,405000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,155000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,114000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,129000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,320000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,365000
toyota,Camry,Sedan,2023,Gasoline,0,Import,128000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,165000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,140000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,170000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,387000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,279000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,101000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,98000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,77000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,91000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,139000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,147000
toyota,Hiace,Van,2021,Diesel,0,Import,109000
toyota,Hiace,Van,2022,Gasoline,0,GCC,107000
toyota,Tundra,Pick Up Truck,2022,Gasoline,20,Import,255000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,170000
toyota,Tundra,Pick Up Truck,2022,Gasoline,22,Import,255000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,68,Import,425000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,GCC,255000
toyota,bZ4X,SUV/Crossover,2023,Electric,0,Import,129000
toyota,bZ4X,SUV/Crossover,2023,Electric,0,Import,113000
toyota,Tundra,Pick Up Truck,2023,Hybrid,0,Import,272000
toyota,Granvia,Van,2023,Gasoline,0,GCC,224500
toyota,Sequoia,SUV/Crossover,2023,Hybrid,0,Import,443000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,155000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,118000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,394000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,138000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,399000
toyota,Granvia,Van,2023,Gasoline,0,GCC,191000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,20,GCC,425000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,120000
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,GCC,145000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,142000
toyota,Hiace,Van,2022,Diesel,0,Import,102000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,364900
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,108000
toyota,Hilux,Pick Up Truck,2021,Diesel,0,GCC,105000
toyota,Land Cruiser Hard Top,SUV/Crossover,2022,Gasoline,0,GCC,175000
toyota,Hilux,Pick Up Truck,2021,Gasoline,0,GCC,136000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,128000
toyota,Highlander,SUV/Crossover,2023,Gasoline,27,Import,200000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,287000
toyota,Highlander,SUV/Crossover,2022,Gasoline,0,Import,235000
toyota,Avalon,Sedan,2021,Hybrid,25,Import,125000
toyota,Highlander,SUV/Crossover,2023,Gasoline,18,Import,219000
toyota,Tundra,Pick Up Truck,2023,Hybrid,43,Import,350000
toyota,Tundra,Pick Up Truck,2023,Hybrid,91,Import,350000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,4,GCC,345000
toyota,Tundra,Pick Up Truck,2022,Gasoline,20,Import,305000
toyota,Izoa,SUV/Crossover,2022,Electric,8,Import,102000
toyota,Lite-Ace,Van,2023,Gasoline,49,GCC,70000
toyota,Corolla,Sedan,2022,Hybrid,12,Import,69000
toyota,Granvia,Van,2023,Gasoline,0,GCC,212000
toyota,Granvia,Van,2023,Gasoline,0,GCC,190000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,285000
toyota,Corolla Cross,SUV/Crossover,2023,Gasoline,0,GCC,99000
toyota,Tundra,Pick Up Truck,2023,Gasoline,21,Import,399999
toyota,Tundra,Pick Up Truck,2023,Gasoline,16,Import,254999
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,4,GCC,345000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,140000
toyota,Corolla,Sedan,2023,Gasoline,0,Import,62000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,387000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,410000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,146000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,102000
toyota,Prado,SUV/Crossover,2022,Diesel,0,Import,236500
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,Import,207000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,185000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,360000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,121000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,330000
toyota,Yaris Cross,SUV/Crossover,2022,Gasoline,0,Import,81000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,132000
toyota,Camry,Sedan,2022,Hybrid,0,GCC,103000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,105000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,105000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,Import,93000
toyota,Camry,Sedan,2023,Gasoline,0,Import,111000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,63000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,148000
toyota,Granvia,Van,2023,Gasoline,0,GCC,218000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,258000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,124000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,359000
toyota,Veloz,SUV/Crossover,2023,Gasoline,0,GCC,92000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,250000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,135000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,385000
toyota,C-HR,SUV/Crossover,2022,Gasoline,0,Import,90000
toyota,C-HR,SUV/Crossover,2022,Gasoline,0,Import,104000
toyota,C-HR,SUV/Crossover,2022,Gasoline,0,Import,85000
toyota,Yaris Cross,SUV/Crossover,2022,Gasoline,0,Import,76000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,172000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,112000
toyota,Yaris,Hatchback,2022,Gasoline,0,Import,75000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,79000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,125000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,255000
toyota,Tacoma,Pick Up Truck,2023,Gasoline,0,GCC,176000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,165000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,281000
toyota,4-Runner,SUV/Crossover,2023,Gasoline,17,Import,212000
toyota,Tundra,Pick Up Truck,2023,Hybrid,12,Import,300000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,256000
toyota,Tacoma,Pick Up Truck,2023,Gasoline,0,Import,189000
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,Import,225000
toyota,Land Cruiser Hard Top,Pick Up Truck,2023,Diesel,0,GCC,149800
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,265000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,122000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,130000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,126000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,385000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,112000
toyota,Camry,Sedan,2023,Gasoline,0,Import,105000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,83000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,113000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,92000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,389000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,99900
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,185000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,124500
toyota,Camry,Sedan,2023,Gasoline,0,Import,112000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,210000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,103000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,346000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,350000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,380000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,Import,267000
toyota,Lite-Ace,Van,2023,Gasoline,0,GCC,60000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,302000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,266000
toyota,Hiace,Van,2023,Diesel,0,GCC,116000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,64000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,91000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,Import,120500
toyota,Corolla Cross,Hatchback,2023,Hybrid,0,Import,156000
toyota,Fortuner,SUV/Crossover,2022,Diesel,0,GCC,125000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,124500
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,129000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,275000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,279000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,69000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,379000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,163000
toyota,Yaris,Hatchback,2023,Gasoline,0,Import,199000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,320000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,340000
toyota,Yaris,Sedan,2023,Gasoline,0,GCC,59800
toyota,Hiace,Van,2023,Diesel,0,Import,122000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,310000
toyota,Tundra,Pick Up Truck,2022,Hybrid,0,Import,360000
toyota,Tundra,Pick Up Truck,2022,Hybrid,0,Import,400000
toyota,Tundra,Pick Up Truck,2022,Hybrid,0,Import,340000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,Import,155000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,289000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,70000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,61000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,62500
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,68500
toyota,Hiace,Bus,2023,Diesel,0,GCC,121999
toyota,Hiace,Van,2022,Gasoline,0,GCC,135000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,139800
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,175000
toyota,Raize,Hatchback,2023,Gasoline,0,GCC,68500
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,99800
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,245000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,Import,92500
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,74000
toyota,Tundra,Pick Up Truck,2022,Gasoline,26,Import,335000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,123800
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,92000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,109000
toyota,Lite-Ace,Van,2023,Gasoline,0,GCC,55000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,159000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,138000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,129000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,435000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,66000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,70000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,325000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,Import,138000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,365000
toyota,Corolla Cross,Hatchback,2023,Hybrid,0,Import,139000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,312000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,289000
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,Import,139000
toyota,bZ4X,SUV/Crossover,2022,Electric,12,Import,117900
toyota,Corolla Cross,Hatchback,2023,Hybrid,0,GCC,122000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,95000
toyota,4-Runner,SUV/Crossover,2023,Gasoline,0,Import,228000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,165000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,359500
toyota,Lite-Ace,Van,2023,Gasoline,0,GCC,69000
toyota,Granvia,Bus,2023,Diesel,0,GCC,230000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,295000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,255000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,165000
toyota,Hiace,Van,2022,Gasoline,0,GCC,122000
toyota,Rush,SUV/Crossover,2023,Gasoline,30,GCC,62500
toyota,Lite-Ace,Pick Up Truck,2023,Gasoline,0,GCC,63000
toyota,Yaris,Sedan,2023,Gasoline,0,GCC,60000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,282000
toyota,Highlander,SUV/Crossover,2022,Gasoline,0,GCC,165000
toyota,Corolla Cross,Hatchback,2022,Hybrid,0,GCC,105000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Gasoline,0,GCC,155000
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,GCC,119000
toyota,Corolla Cross,SUV/Crossover,2022,Hybrid,0,GCC,105000
toyota,C-HR,SUV/Crossover,2022,Gasoline,0,GCC,112000
toyota,RAV 4,SUV/Crossover,2022,Hybrid,0,GCC,142000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,112000
toyota,Raize,Hatchback,2022,Gasoline,0,GCC,73500
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,129000
toyota,Lite-Ace,Van,2023,Gasoline,0,GCC,63000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,199000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,135000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,115000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,163000
toyota,Raize,SUV/Crossover,2022,Gasoline,0,GCC,70500
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,175000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,145000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,143000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,299000
toyota,Raize,Hatchback,2023,Gasoline,0,GCC,77000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,101500
toyota,Corolla,Sedan,2023,Hybrid,12,Import,64900
toyota,Corolla Cross,SUV/Crossover,2023,Gasoline,0,GCC,119000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,97000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,138000
toyota,Rush,SUV/Crossover,2022,Gasoline,0,GCC,62500
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,103000
toyota,Corolla Cross,SUV/Crossover,2023,Gasoline,0,GCC,99000
toyota,RAV 4,SUV/Crossover,2022,Hybrid,0,GCC,138000
toyota,Avalon,Sedan,2022,Gasoline,0,GCC,171000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,136000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,175000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,165000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,105000
toyota,Prado,SUV/Crossover,2022,Diesel,0,Import,269000
toyota,Prado,SUV/Crossover,2022,Diesel,0,Import,239000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,165000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,229000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,148000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,66000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,365000
toyota,Raize,SUV/Crossover,2022,Gasoline,0,GCC,73500
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,159000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,146000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,183000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,138000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,392000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,Import,92000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,180000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,168000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,350000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,370000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,390000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,392000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,0,Import,515000
toyota,Land Cruiser Hard Top,Pick Up Truck,2023,Gasoline,0,GCC,167000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,320000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,260000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,380000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,270000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,159000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,93000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,63000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,63500
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,376000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,343000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,440000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,234000
toyota,Prado,SUV/Crossover,2023,Gasoline,10,GCC,228000
toyota,Prado,SUV/Crossover,2022,Diesel,10,GCC,227000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,172000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,372000
toyota,Highlander,SUV/Crossover,2022,Hybrid,0,GCC,138000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,350000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,240000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,171000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,410000
toyota,Fortuner,SUV/Crossover,2022,Diesel,0,GCC,120000
toyota,Granvia,Van,2022,Gasoline,0,GCC,252000
toyota,Land Cruiser Hard Top,SUV/Crossover,2021,Gasoline,0,GCC,122000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,279500
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,18,Import,409000
toyota,Hilux,Pick Up Truck,2022,Diesel,15,Import,123000
toyota,Hilux,Pick Up Truck,2022,Diesel,20,Import,125500
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,30,Import,371200
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,19,Import,415840
toyota,Camry,Sedan,2023,Gasoline,11,GCC,86000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,399000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,255000
toyota,Camry,Sedan,2023,Gasoline,43,GCC,87000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,158000
toyota,Veloz,SUV/Crossover,2023,Gasoline,0,GCC,89000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,335000
toyota,Corolla,Sedan,2023,Hybrid,0,Import,71000
toyota,bZ4X,SUV/Crossover,2023,Electric,0,Import,121000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,205000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,110000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,52000
toyota,Prado,Sedan,2022,Diesel,0,Import,259000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,Import,209000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,114000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,115000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,159000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,219000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,99000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,58000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,145000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,137000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,130000
toyota,Lite-Ace,Pick Up Truck,2023,Gasoline,0,GCC,63000
toyota,Lite-Ace,Van,2023,Gasoline,0,GCC,63000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,140000
toyota,Coaster,Bus,2023,Diesel,0,GCC,197000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,107000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,115000
toyota,Veloz,SUV/Crossover,2023,Gasoline,0,GCC,85000
toyota,C-HR,Hatchback,2022,Gasoline,0,GCC,117500
toyota,Raize,Hatchback,2023,Gasoline,0,GCC,74000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,385000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,380000
toyota,Corolla,Sedan,2023,Gasoline,0,Import,60000
toyota,Sequoia,SUV/Crossover,2023,Gasoline,0,GCC,415000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,105000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,115000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,395000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,288000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,Import,125000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,142000
